,client_id,age,job,marital,education,credit_default,mortgage
655,655,33,services,married,high_school,False,False
656,656,33,services,married,basic_4y,False,False
657,657,56,management,married,university_degree,False,False
658,658,39,management,divorced,university_degree,False,True
659,659,33,self-employed,single,university_degree,False,False
660,660,59,retired,divorced,basic_4y,False,False
661,661,42,admin_,single,unknown,False,True
662,662,43,services,married,high_school,False,False
663,663,35,admin_,married,university_degree,False,False
664,664,46,blue-collar,married,basic_6y,False,True
665,665,27,technician,married,basic_9y,False,False
666,666,47,admin_,divorced,university_degree,False,True
667,667,31,admin_,single,university_degree,False,False
668,668,32,blue-collar,married,basic_9y,False,True
669,669,54,admin_,married,high_school,False,False
670,670,56,management,married,university_degree,False,False
671,671,48,services,single,high_school,False,True
672,672,44,admin_,married,high_school,False,True
673,673,46,admin_,married,high_school,False,False
674,674,45,services,married,high_school,False,True
675,675,43,admin_,married,professional_course,False,False
676,676,40,admin_,single,high_school,False,False
677,677,56,management,married,university_degree,False,True
678,678,47,entrepreneur,married,professional_course,False,False
679,679,39,management,divorced,university_degree,False,True
680,680,48,technician,married,basic_4y,False,False
681,681,45,housemaid,married,professional_course,False,True
682,682,36,self-employed,married,university_degree,False,False
683,683,49,management,married,professional_course,False,True
684,684,46,services,married,high_school,False,False
685,685,38,blue-collar,married,basic_9y,False,True
686,686,50,housemaid,married,basic_4y,False,True
687,687,27,admin_,single,high_school,False,True
688,688,40,technician,married,professional_course,False,True
689,689,46,management,married,university_degree,False,True
690,690,40,admin_,divorced,university_degree,False,True
691,691,33,management,single,university_degree,False,False
692,692,54,retired,married,high_school,False,True
693,693,52,blue-collar,married,basic_4y,False,True
694,694,53,admin_,married,university_degree,False,True
695,695,49,services,married,high_school,False,False
696,696,42,blue-collar,married,basic_4y,False,False
697,697,49,housemaid,married,basic_4y,False,False
698,698,40,entrepreneur,married,basic_9y,False,False
699,699,59,admin_,married,university_degree,False,False
700,700,51,self-employed,married,basic_9y,False,True
701,701,57,housemaid,married,basic_6y,False,True
702,702,38,self-employed,divorced,basic_9y,False,True
703,703,52,self-employed,married,university_degree,False,False
704,704,26,unemployed,single,basic_9y,False,True
705,705,35,admin_,married,university_degree,False,True
706,706,51,admin_,married,university_degree,False,False
707,707,43,blue-collar,married,basic_4y,False,True
708,708,42,admin_,married,high_school,False,True
709,709,60,retired,divorced,university_degree,False,True
710,710,36,blue-collar,married,basic_9y,False,True
711,711,57,management,married,university_degree,False,False
712,712,35,student,single,university_degree,False,False
713,713,30,admin_,married,university_degree,False,False
714,714,43,services,married,high_school,False,False
715,715,40,technician,married,basic_9y,False,False
716,716,45,technician,married,university_degree,False,False
717,717,56,retired,married,high_school,False,False
718,718,46,services,married,basic_6y,False,False
719,719,41,blue-collar,married,basic_4y,False,True
720,720,42,admin_,married,university_degree,False,True
721,721,56,blue-collar,married,basic_4y,False,False
722,722,43,entrepreneur,married,basic_4y,False,True
723,723,34,blue-collar,married,basic_4y,False,False
724,724,38,services,married,high_school,False,True
725,725,40,technician,married,basic_9y,False,False
726,726,38,admin_,married,high_school,False,False
727,727,48,entrepreneur,married,university_degree,False,True
728,728,27,blue-collar,married,basic_9y,False,True
729,729,24,technician,single,professional_course,False,False
730,730,47,admin_,single,unknown,False,True
731,731,48,blue-collar,married,professional_course,False,False
732,732,31,admin_,single,high_school,False,True
733,733,39,self-employed,single,basic_4y,False,True
734,734,41,technician,single,university_degree,False,False
735,735,49,blue-collar,married,basic_4y,False,True
736,736,56,retired,married,basic_4y,False,False
737,737,49,admin_,married,high_school,False,False
738,738,47,unemployed,divorced,university_degree,False,False
739,739,44,blue-collar,married,unknown,False,True
740,740,48,admin_,divorced,high_school,False,False
741,741,55,housemaid,married,basic_4y,False,True
742,742,59,management,married,basic_4y,False,True
743,743,44,technician,single,professional_course,False,True
744,744,46,blue-collar,married,basic_9y,False,False
745,745,39,blue-collar,divorced,basic_6y,False,True
746,746,38,unemployed,married,basic_4y,False,True
747,747,36,services,married,high_school,False,True
748,748,29,admin_,single,university_degree,False,False
749,749,31,technician,single,professional_course,False,True
750,750,30,services,divorced,basic_9y,False,False
751,751,36,blue-collar,married,basic_4y,False,True
752,752,60,blue-collar,married,professional_course,False,False
753,753,36,admin_,married,university_degree,False,True
754,754,32,services,married,high_school,False,False
755,755,39,blue-collar,married,basic_9y,False,True
756,756,30,services,married,university_degree,False,True
757,757,39,blue-collar,married,basic_4y,False,False
758,758,37,blue-collar,married,basic_9y,False,True
759,759,39,blue-collar,married,professional_course,False,True
760,760,46,blue-collar,married,basic_4y,False,False
761,761,43,unemployed,married,basic_4y,False,False
762,762,37,services,married,high_school,False,True
763,763,30,technician,married,university_degree,False,False
764,764,38,technician,married,professional_course,False,False
765,765,31,technician,married,university_degree,False,True
766,766,44,admin_,married,university_degree,False,False
767,767,44,self-employed,married,university_degree,False,False
768,768,38,technician,married,unknown,False,False
769,769,30,student,single,high_school,False,False
770,770,37,blue-collar,married,basic_4y,False,False
771,771,54,housemaid,divorced,unknown,False,True
772,772,41,management,married,unknown,False,True
773,773,43,technician,married,professional_course,False,False
774,774,38,housemaid,married,basic_9y,False,False
775,775,41,blue-collar,married,basic_4y,False,True
776,776,38,blue-collar,single,unknown,False,False
777,777,33,blue-collar,married,basic_9y,False,False
778,778,32,admin_,married,high_school,False,True
779,779,30,services,married,high_school,False,False
780,780,43,technician,married,basic_6y,False,True
781,781,30,services,married,high_school,False,True
782,782,36,technician,divorced,professional_course,False,False
783,783,38,blue-collar,married,basic_6y,False,False
784,784,35,blue-collar,single,basic_6y,False,True
785,785,50,self-employed,married,university_degree,False,False
786,786,38,blue-collar,married,basic_9y,False,True
787,787,58,admin_,married,basic_4y,False,False
788,788,50,technician,married,professional_course,False,True
789,789,33,blue-collar,single,basic_9y,False,False
790,790,33,blue-collar,single,basic_9y,False,False
791,791,44,management,single,university_degree,False,True
792,792,31,management,married,high_school,False,False
793,793,40,entrepreneur,married,basic_9y,False,False
794,794,28,unknown,single,basic_9y,False,False
795,795,36,services,single,unknown,False,True
796,796,44,blue-collar,single,high_school,False,False
797,797,38,blue-collar,divorced,unknown,False,True
798,798,33,blue-collar,married,basic_9y,False,False
799,799,39,blue-collar,divorced,basic_6y,False,True
800,800,47,blue-collar,single,basic_4y,False,True
801,801,47,services,divorced,high_school,False,False
802,802,35,entrepreneur,single,professional_course,False,False
803,803,42,admin_,divorced,university_degree,False,False
804,804,36,admin_,married,high_school,False,False
805,805,35,technician,married,basic_6y,False,False
806,806,36,services,single,unknown,False,True
807,807,56,entrepreneur,married,university_degree,False,True
808,808,26,admin_,single,high_school,False,False
809,809,31,admin_,single,university_degree,False,True
810,810,57,self-employed,single,high_school,False,False
811,811,39,services,married,high_school,False,False
812,812,43,blue-collar,married,high_school,False,True
813,813,50,admin_,married,university_degree,False,False
814,814,52,blue-collar,single,high_school,False,False
815,815,39,blue-collar,divorced,basic_9y,False,False
816,816,44,technician,single,unknown,False,True
817,817,36,housemaid,married,basic_4y,False,True
818,818,54,management,married,high_school,False,True
819,819,27,admin_,single,basic_9y,False,True
820,820,31,admin_,single,university_degree,False,False
821,821,31,admin_,married,university_degree,False,False
822,822,28,blue-collar,married,basic_6y,False,False
823,823,31,management,single,university_degree,False,True
824,824,30,management,divorced,high_school,False,False
825,825,52,technician,married,professional_course,False,True
826,826,37,technician,divorced,professional_course,False,False
827,827,30,services,married,university_degree,False,True
828,828,45,blue-collar,married,basic_9y,False,True
829,829,54,technician,married,university_degree,False,True
830,830,49,entrepreneur,married,basic_9y,False,True
831,831,44,admin_,married,high_school,False,False
832,832,28,student,single,basic_9y,False,True
833,833,53,technician,married,high_school,False,True
834,834,45,blue-collar,married,basic_9y,False,True
835,835,45,blue-collar,married,basic_9y,False,False
836,836,51,admin_,married,high_school,False,True
837,837,41,blue-collar,married,basic_9y,False,True
838,838,43,technician,married,professional_course,False,True
839,839,31,admin_,single,university_degree,False,True
840,840,39,admin_,single,unknown,False,True
841,841,38,technician,married,professional_course,False,False
842,842,50,entrepreneur,married,basic_9y,False,True
843,843,53,admin_,single,university_degree,False,True
844,844,44,admin_,divorced,high_school,False,True
845,845,53,blue-collar,married,basic_9y,False,True
846,846,24,services,single,high_school,False,False
847,847,34,admin_,single,high_school,False,True
